Client.ID,BEACH,Full_date,Escherichia.coli,Drek_Prediction,Weekday
19,Calumet,2015-05-28,118.033893437436,31.9,Thursday
19,Calumet,2015-05-29,17.435595774162696,47.9,Friday
19,Calumet,2015-06-01,650.0830716146976,110.6,Monday
19,Calumet,2015-06-02,50.11985634456667,60.1,Tuesday
19,Calumet,2015-06-03,158.97484077677197,31.8,Wednesday
19,Calumet,2015-06-04,38.2099463490856,28.9,Thursday
19,Calumet,2015-06-05,305.74499178236755,47.4,Friday
19,Calumet,2015-06-06,179.81101189860425,70.5,Saturday
19,Calumet,2015-06-08,215.23010941780427,36.2,Monday
19,Calumet,2015-06-09,531.5562058710254,39.4,Tuesday
19,Calumet,2015-06-10,26.153393661244042,24.8,Wednesday
19,Calumet,2015-06-11,649.5844825732831,56.6,Thursday
19,Calumet,2015-06-12,630.898169279322,46.3,Friday
19,Calumet,2015-06-13,30.901132665324745,61.0,Saturday
19,Calumet,2015-06-15,15.297058540778353,29.6,Monday
19,Calumet,2015-06-16,1606.798058251254,112.2,Tuesday
19,Calumet,2015-06-17,155.40270267920053,65.1,Wednesday
19,Calumet,2015-06-18,8.48528137423857,31.5,Thursday
19,Calumet,2015-06-19,1304.2400085873765,58.1,Friday
19,Calumet,2015-06-20,23.323807579381203,43.7,Saturday
19,Calumet,2015-06-22,12.0,37.0,Monday
19,Calumet,2015-06-23,94.7417542586161,43.3,Tuesday
19,Calumet,2015-06-24,44.40720662234904,29.4,Wednesday
19,Calumet,2015-06-25,34.64101615137755,60.5,Thursday
19,Calumet,2015-06-26,1253.227832439098,44.2,Friday
19,Calumet,2015-06-27,1020.6850640623678,92.1,Saturday
19,Calumet,2015-06-28,113.9912277326637,45.8,Sunday
19,Calumet,2015-06-29,77.5886589650833,39.8,Monday
19,Calumet,2015-06-30,7.416198487095663,22.9,Tuesday
19,Calumet,2015-07-01,501.01896171701924,49.2,Wednesday
19,Calumet,2015-07-02,50.299105359837164,84.3,Thursday
19,Calumet,2015-07-06,551.7136938666649,27.1,Monday
19,Calumet,2015-07-07,2192.2864776301476,109.2,Tuesday
19,Calumet,2015-07-08,338.12423752224566,84.6,Wednesday
19,Calumet,2015-07-09,265.8571044753177,44.3,Thursday
19,Calumet,2015-07-10,52.91502622129182,26.4,Friday
19,Calumet,2015-07-13,2420.0,31.5,Monday
19,Calumet,2015-07-14,48.2078831727758,40.9,Tuesday
19,Calumet,2015-07-15,365.0,68.3,Wednesday
19,Calumet,2015-07-16,474.30791686414005,50.8,Thursday
19,Calumet,2015-07-17,25.98076211353316,46.3,Friday
19,Calumet,2015-07-20,152.67612779999368,26.3,Monday
19,Calumet,2015-07-21,271.2084069493422,45.1,Tuesday
19,Calumet,2015-07-22,35.6931365951495,29.7,Wednesday
19,Calumet,2015-07-23,33.19638534539566,28.1,Thursday
19,Calumet,2015-07-24,22.20360331117452,30.5,Friday
19,Calumet,2015-07-27,245.85361498257456,43.4,Monday
19,Calumet,2015-07-28,167.91069054708817,41.1,Tuesday
19,Calumet,2015-07-29,32.31098884280702,45.5,Wednesday
19,Calumet,2015-07-30,53.91660226683429,45.5,Thursday
19,Calumet,2015-07-31,35.24202037341219,26.3,Friday
19,Calumet,2015-08-03,410.20117015922807,57.2,Monday
19,Calumet,2015-08-04,13.076696830622021,27.3,Tuesday
19,Calumet,2015-08-05,30.594117081556707,26.1,Wednesday
19,Calumet,2015-08-06,90.26627277117406,60.4,Thursday
19,Calumet,2015-08-07,38.57460304397182,40.8,Friday
19,Calumet,2015-08-10,120.83045973594572,39.0,Monday
19,Calumet,2015-08-11,57.68882040742383,77.0,Tuesday
19,Calumet,2015-08-12,248.1854145593572,71.2,Wednesday
19,Calumet,2015-08-13,21.166010488516726,25.5,Thursday
19,Calumet,2015-08-14,35.749125863438955,23.9,Friday
19,Calumet,2015-08-17,14.832396974191326,30.3,Monday
19,Calumet,2015-08-18,36.52396473549935,71.1,Tuesday
19,Calumet,2015-08-20,6.0,26.0,Thursday
19,Calumet,2015-08-21,14.832396974191326,27.6,Friday
19,Calumet,2015-08-24,76.2102355330306,35.3,Monday
19,Calumet,2015-08-25,272.0,44.3,Tuesday
19,Calumet,2015-08-26,202.019801009703,42.7,Wednesday
19,Calumet,2015-08-27,85.86035173466273,31.2,Thursday
19,Calumet,2015-08-28,99.0,42.5,Friday
19,Calumet,2015-08-31,184.54267799075637,29.9,Monday
19,Calumet,2015-09-01,1.7320508075688774,27.9,Tuesday
19,Calumet,2015-09-02,24.819347291981714,26.2,Wednesday
19,Calumet,2015-09-03,18.439088914585774,28.8,Thursday
19,Calumet,2015-09-04,1128.716084761797,65.0,Friday
19,Calumet,2015-09-05,308.577380894971,30.0,Saturday
19,Calumet,2015-09-06,6.6332495807108,47.9,Sunday
19,Calumet,2015-09-08,5.0,37.4,Tuesday
19,Calumet,2015-09-09,2047.8915986936418,37.4,Wednesday
19,Calumet,2015-09-14,9.486832980505138,37.4,Monday
19,Calumet,2015-09-16,4.47213595499958,37.4,Wednesday
19,Calumet,2015-09-18,578.9145014594123,37.4,Friday
7,Foster,2006-05-24,1.0,37.4,Wednesday
7,Foster,2006-05-25,101.607184785329,37.4,Thursday
7,Foster,2006-05-26,6.3,37.4,Friday
7,Foster,2006-05-30,1.0,37.4,Tuesday
7,Foster,2006-05-31,5.43323108288245,37.4,Wednesday
7,Foster,2006-06-01,46.49559118884284,37.4,Thursday
7,Foster,2006-06-02,15.573695772038182,37.4,Friday
7,Foster,2006-06-05,1.0,37.4,Monday
7,Foster,2006-06-06,27.847800631288642,37.4,Tuesday
7,Foster,2006-06-07,56.88303789355841,37.4,Wednesday
7,Foster,2006-06-08,1.0,37.4,Thursday
7,Foster,2006-06-09,14.0,37.4,Friday
7,Foster,2006-06-12,1.0,37.4,Monday
7,Foster,2006-06-13,1.0,37.4,Tuesday
7,Foster,2006-06-14,20.861447696648472,37.4,Wednesday
7,Foster,2006-06-15,33.38188131307162,37.4,Thursday
7,Foster,2006-06-16,28.932507668710638,37.4,Friday
7,Foster,2006-06-19,2.0,37.4,Monday
7,Foster,2006-06-20,56.564918456584024,37.4,Tuesday
7,Foster,2006-06-21,398.4093372399798,37.4,Wednesday
7,Foster,2006-06-22,56.83827935467435,37.4,Thursday
7,Foster,2006-06-23,12.780845042484476,37.4,Friday
7,Foster,2006-06-27,111.52537827777135,37.4,Tuesday
7,Foster,2006-06-28,7.216647421067488,37.4,Wednesday
7,Foster,2006-06-29,1.760681686165901,37.4,Thursday
7,Foster,2006-06-30,47.205508153180595,37.4,Friday
7,Foster,2006-07-03,1.0,37.4,Monday
7,Foster,2006-07-05,1.0,37.4,Wednesday
7,Foster,2006-07-08,1.0,37.4,Saturday
7,Foster,2006-07-11,87.46485008276181,37.4,Tuesday
7,Foster,2006-07-12,28.586535291986685,37.4,Wednesday
7,Foster,2006-07-13,9.301075206662937,37.4,Thursday
7,Foster,2006-07-14,7.274613391789285,37.4,Friday
7,Foster,2006-07-17,17.424121211699607,37.4,Monday
7,Foster,2006-07-18,185.87996126532843,37.4,Tuesday
7,Foster,2006-07-19,232.93662228168418,37.4,Wednesday
7,Foster,2006-07-20,27.49818175807266,37.4,Thursday
7,Foster,2006-07-21,275.703046773154,37.4,Friday
7,Foster,2006-07-22,53.12626469082878,37.4,Saturday
7,Foster,2006-07-24,8.549853799919623,37.4,Monday
7,Foster,2006-07-25,83.46831734257016,37.4,Tuesday
7,Foster,2006-07-26,325.66928009869156,37.4,Wednesday
7,Foster,2006-07-27,8.573214099741122,37.4,Thursday
7,Foster,2006-07-28,194.57492130282367,37.4,Friday
7,Foster,2006-07-31,7.97746827007165,37.4,Monday
7,Foster,2006-08-01,4.1,37.4,Tuesday
7,Foster,2006-08-02,3.8470768123342687,37.4,Wednesday
7,Foster,2006-08-03,892.7978494597753,37.4,Thursday
7,Foster,2006-08-04,64.23550420133712,37.4,Friday
7,Foster,2006-08-07,2047.6632633321337,37.4,Monday
7,Foster,2006-08-08,402.6328352233584,37.4,Tuesday
7,Foster,2006-08-09,1773.3454598582869,37.4,Wednesday
7,Foster,2006-08-10,1177.2397546804139,37.4,Thursday
7,Foster,2006-08-11,179.35952720722705,37.4,Friday
7,Foster,2006-08-15,30.56272239182891,37.4,Tuesday
7,Foster,2006-08-16,2192.270850054801,37.4,Wednesday
7,Foster,2006-08-17,2.8635642126552705,37.4,Thursday
7,Foster,2006-08-18,18.14276715388256,37.4,Friday
7,Foster,2006-08-21,16.957299313275097,37.4,Monday
7,Foster,2006-08-22,27.94351445326804,37.4,Tuesday
7,Foster,2006-08-23,35.33935483282058,37.4,Wednesday
7,Foster,2006-08-24,57.04892637026574,37.4,Thursday
7,Foster,2006-08-25,12.785929766739685,37.4,Friday
7,Foster,2006-08-28,1086.1470066247934,37.4,Monday
7,Foster,2006-08-29,188.3560458281072,37.4,Tuesday
7,Foster,2006-08-30,86.33018012259679,37.4,Wednesday
7,Foster,2006-08-31,71.51838924360642,37.4,Thursday
7,Foster,2006-09-01,138.70955266310966,37.4,Friday
7,Foster,2007-05-29,4.6173585522460785,37.4,Tuesday
7,Foster,2007-05-30,2.280350850198276,37.4,Wednesday
7,Foster,2007-05-31,125.03603480597103,37.4,Thursday
7,Foster,2007-06-01,531.9576674886828,37.4,Friday
7,Foster,2007-06-04,42.652080840212236,37.4,Monday
7,Foster,2007-06-05,201.1454697476431,37.4,Tuesday
7,Foster,2007-06-06,22.837469211801906,37.4,Wednesday
7,Foster,2007-06-07,32.31841580275865,37.4,Thursday
7,Foster,2007-06-08,1.0,37.4,Friday
7,Foster,2007-06-11,461.67277372615337,37.4,Monday
7,Foster,2007-06-12,125.35756857884569,37.4,Tuesday
7,Foster,2007-06-13,108.55256791066714,37.4,Wednesday
7,Foster,2007-06-14,2.0248456731316584,37.4,Thursday
7,Foster,2007-06-15,38.60569906114899,37.4,Friday
7,Foster,2007-06-18,206.02232888694368,37.4,Monday
7,Foster,2007-06-19,630.772526351616,37.4,Tuesday
7,Foster,2007-06-20,35.249113464029136,37.4,Wednesday
7,Foster,2007-06-21,25.605663436044768,37.4,Thursday
7,Foster,2007-06-22,77.4751573086496,37.4,Friday
7,Foster,2007-06-25,34.87176508294353,37.4,Monday
7,Foster,2007-06-26,39.879819457966455,37.4,Tuesday
7,Foster,2007-06-27,46.475800154489,37.4,Wednesday
7,Foster,2007-06-28,227.6804339419617,37.4,Thursday
7,Foster,2007-06-29,830.9044710434526,37.4,Friday
7,Foster,2007-07-02,29.9,37.4,Monday
7,Foster,2007-07-03,20.761743664731053,37.4,Tuesday
7,Foster,2007-07-04,85.16936068798451,37.4,Wednesday
7,Foster,2007-07-05,40.54109026654316,37.4,Thursday
7,Foster,2007-07-06,1257.8722033656677,37.4,Friday
7,Foster,2007-07-07,228.53257973426895,37.4,Saturday
7,Foster,2007-07-09,18.661457606521523,37.4,Monday
7,Foster,2007-07-10,175.1856158478772,37.4,Tuesday
7,Foster,2007-07-11,2420.0,37.4,Wednesday
7,Foster,2007-07-12,21.542980295214495,37.4,Thursday
7,Foster,2007-07-13,146.01712228365548,37.4,Friday
7,Foster,2007-07-16,20.391174561559712,37.4,Monday
7,Foster,2007-07-17,149.77890372145202,37.4,Tuesday
7,Foster,2007-07-18,11.661903789690601,37.4,Wednesday
7,Foster,2007-07-19,57.17473218127042,37.4,Thursday
7,Foster,2007-07-20,225.9341939592146,37.4,Friday
7,Foster,2007-07-23,316.42345045840074,37.4,Monday
7,Foster,2007-07-24,22.100452484055616,37.4,Tuesday
7,Foster,2007-07-25,72.80164833298763,37.4,Wednesday
7,Foster,2007-07-26,100.53785356769858,37.4,Thursday
7,Foster,2007-07-27,116.99192279811457,37.4,Friday
7,Foster,2007-07-30,36.34666422108087,37.4,Monday
7,Foster,2007-07-31,5.0823223038292245,37.4,Tuesday
7,Foster,2007-08-01,36.38887192535652,37.4,Wednesday
7,Foster,2007-08-02,8.449852069711044,37.4,Thursday
7,Foster,2007-08-03,60.734504196543824,37.4,Friday
7,Foster,2007-08-06,34.8245602987317,37.4,Monday
7,Foster,2007-08-07,316.7054151731542,37.4,Tuesday
7,Foster,2007-08-08,10.382677881933928,37.4,Wednesday
7,Foster,2007-08-09,36.964848166873345,37.4,Thursday
7,Foster,2007-08-10,22.10497681518802,37.4,Friday
7,Foster,2007-08-13,2420.0,37.4,Monday
7,Foster,2007-08-14,2420.0,37.4,Tuesday
7,Foster,2007-08-15,143.88425904177288,37.4,Wednesday
7,Foster,2007-08-16,230.23190482641627,37.4,Thursday
7,Foster,2007-08-17,26.464126662332916,37.4,Friday
7,Foster,2007-08-20,488.3450829075686,37.4,Monday
7,Foster,2007-08-21,365.0615427568344,37.4,Tuesday
7,Foster,2007-08-22,60.65253498412082,37.4,Wednesday
7,Foster,2007-08-23,30.28200785945344,37.4,Thursday
7,Foster,2007-08-24,55.848187078901674,37.4,Friday
7,Foster,2007-08-25,355.05795301612386,37.4,Saturday
7,Foster,2007-08-26,191.109654387213,37.4,Sunday
7,Foster,2007-08-27,319.68475096569745,37.4,Monday
7,Foster,2007-08-28,17.97748591989436,37.4,Tuesday
7,Foster,2007-08-29,52.039984627207566,37.4,Wednesday
7,Foster,2007-08-30,488.3450829075686,37.4,Thursday
7,Foster,2007-08-31,88.56748839162145,37.4,Friday
7,Foster,2008-05-28,40.47221268969612,37.4,Wednesday
7,Foster,2008-05-29,62.50247995079875,37.4,Thursday
7,Foster,2008-05-30,36.34721447373925,37.4,Friday
7,Foster,2008-06-02,1.0,37.4,Monday
7,Foster,2008-06-03,168.48278843846333,37.4,Tuesday
7,Foster,2008-06-04,67.48770258350775,37.4,Wednesday
7,Foster,2008-06-05,20.064147128647157,37.4,Thursday
7,Foster,2008-06-06,7.930952023559341,37.4,Friday
7,Foster,2008-06-09,64.81226735734525,37.4,Monday
7,Foster,2008-06-10,14.733634989370412,37.4,Tuesday
7,Foster,2008-06-11,2.280350850198276,37.4,Wednesday
7,Foster,2008-06-12,32.071794461800856,37.4,Thursday
7,Foster,2008-06-13,28.802777643831504,37.4,Friday
7,Foster,2008-06-16,8.683317338436964,37.4,Monday
7,Foster,2008-06-17,21.37709054104417,37.4,Tuesday
7,Foster,2008-06-18,20.761743664731053,37.4,Wednesday
7,Foster,2008-06-19,32.41990129534635,37.4,Thursday
7,Foster,2008-06-20,5.508175741568165,37.4,Friday
7,Foster,2008-06-23,94.85083025466884,37.4,Monday
7,Foster,2008-06-24,78.055108737353,37.4,Tuesday
7,Foster,2008-06-25,9.637427042525406,37.4,Wednesday
7,Foster,2008-06-26,1.0,37.4,Thursday
7,Foster,2008-06-27,42.83176391417939,37.4,Friday
7,Foster,2008-06-30,688.7336204948906,37.4,Monday
7,Foster,2008-07-01,20.2019801009703,37.4,Tuesday
7,Foster,2008-07-02,10.5,37.4,Wednesday
7,Foster,2008-07-03,447.9628556030064,37.4,Thursday
7,Foster,2008-07-04,59.80217387353071,37.4,Friday
7,Foster,2008-07-07,5.545268253204708,37.4,Monday
7,Foster,2008-07-08,55.41750625930402,37.4,Tuesday
7,Foster,2008-07-09,99.25885350939734,37.4,Wednesday
7,Foster,2008-07-10,10.934349546269317,37.4,Thursday
7,Foster,2008-07-11,1938.525408654733,37.4,Friday
7,Foster,2008-07-12,18.072354578194844,37.4,Saturday
7,Foster,2008-07-14,27.118628283893713,37.4,Monday
7,Foster,2008-07-15,14.699659860010367,37.4,Tuesday
7,Foster,2008-07-16,1.0,37.4,Wednesday
7,Foster,2008-07-17,40.344764220404116,37.4,Thursday
7,Foster,2008-07-18,1.760681686165901,37.4,Friday
7,Foster,2008-07-21,77.99480751947529,37.4,Monday
7,Foster,2008-07-22,177.4037767354461,37.4,Tuesday
7,Foster,2008-07-23,74.05099594198582,37.4,Wednesday
7,Foster,2008-07-24,19.17759108960247,37.4,Thursday
7,Foster,2008-07-25,2.8635642126552705,37.4,Friday
7,Foster,2008-07-28,16.724831837719623,37.4,Monday
7,Foster,2008-07-29,96.0277043357801,37.4,Tuesday
7,Foster,2008-07-30,5.668333088307355,37.4,Wednesday
7,Foster,2008-07-31,55.426618154096325,37.4,Thursday
7,Foster,2008-08-01,39.00576880411409,37.4,Friday
7,Foster,2008-08-04,995.1783759708609,37.4,Monday
7,Foster,2008-08-05,823.1743375494648,37.4,Tuesday
7,Foster,2008-08-06,289.4123010516312,37.4,Wednesday
7,Foster,2008-08-07,446.96433862222165,37.4,Thursday
7,Foster,2008-08-08,99.98254847722177,37.4,Friday
7,Foster,2008-08-11,76.30740462104579,37.4,Monday
7,Foster,2008-08-12,37.982232688455795,37.4,Tuesday
7,Foster,2008-08-13,317.5125036907996,37.4,Wednesday
7,Foster,2008-08-14,60.90582894928859,37.4,Thursday
7,Foster,2008-08-15,92.24402419669254,37.4,Friday
7,Foster,2008-08-18,19.88164983093707,37.4,Monday
7,Foster,2008-08-19,1258.4503605625453,37.4,Tuesday
7,Foster,2008-08-20,59.269553735455105,37.4,Wednesday
7,Foster,2008-08-21,18.16700305498956,37.4,Thursday
7,Foster,2008-08-22,9.669539802906858,37.4,Friday
7,Foster,2008-08-25,319.1888155935292,37.4,Monday
7,Foster,2008-08-26,19.580602646496864,37.4,Tuesday
7,Foster,2008-08-27,21.19339519756096,37.4,Wednesday
7,Foster,2008-08-28,16.00312469488381,37.4,Thursday
7,Foster,2008-08-29,197.80149139983754,37.4,Friday
7,Foster,2009-05-20,1.0,37.4,Wednesday
7,Foster,2009-05-22,171.97302113994508,37.4,Friday
7,Foster,2009-05-26,12.759310326189265,37.4,Tuesday
7,Foster,2009-05-27,4.014971979976947,37.4,Wednesday
7,Foster,2009-05-28,1.414213562373095,37.4,Thursday
7,Foster,2009-05-29,1.7320508075688774,37.4,Friday
7,Foster,2009-06-01,14.331782861877304,37.4,Monday
7,Foster,2009-06-02,311.67733315080835,37.4,Tuesday
7,Foster,2009-06-03,28.834874717952218,37.4,Wednesday
7,Foster,2009-06-04,7.817288532477229,37.4,Thursday
7,Foster,2009-06-05,1.0,37.4,Friday
7,Foster,2009-06-08,14.468241081762496,37.4,Monday
7,Foster,2009-06-09,9.590620417887468,37.4,Tuesday
7,Foster,2009-06-10,17.909215504873462,37.4,Wednesday
7,Foster,2009-06-11,9.699484522385713,37.4,Thursday
7,Foster,2009-06-12,22.094343167426366,37.4,Friday
7,Foster,2009-06-15,4.1,37.4,Monday
7,Foster,2009-06-16,14.316424134538623,37.4,Tuesday
7,Foster,2009-06-17,36.025824071074354,37.4,Wednesday
7,Foster,2009-06-18,5.2,37.4,Thursday
7,Foster,2009-06-20,53.09387911991363,37.4,Saturday
7,Foster,2009-06-22,127.07541068200409,37.4,Monday
7,Foster,2009-06-23,148.78225700667403,37.4,Tuesday
7,Foster,2009-06-24,25.88242647048379,37.4,Wednesday
7,Foster,2009-06-25,201.03044545540857,37.4,Thursday
7,Foster,2009-06-26,834.9802512634654,37.4,Friday
7,Foster,2009-06-29,6.049793384901669,37.4,Monday
7,Foster,2009-06-30,27.500545449136094,37.4,Tuesday
7,Foster,2009-07-01,17.809267250507528,37.4,Wednesday
7,Foster,2009-07-02,70.69257386741553,37.4,Thursday
7,Foster,2009-07-06,51.31646909131609,37.4,Monday
7,Foster,2009-07-07,70.18610973689879,37.4,Tuesday
7,Foster,2009-07-08,45.78908166801339,37.4,Wednesday
7,Foster,2009-07-09,95.68082357505081,37.4,Thursday
7,Foster,2009-07-10,11.905880899790658,37.4,Friday
7,Foster,2009-07-13,15.145956556124146,37.4,Monday
7,Foster,2009-07-14,2.9154759474226504,37.4,Tuesday
7,Foster,2009-07-15,4.123105625617661,37.4,Wednesday
7,Foster,2009-07-16,13.29135057095403,37.4,Thursday
7,Foster,2009-07-17,928.6737801833323,37.4,Friday
7,Foster,2009-07-20,95.66608594481119,37.4,Monday
7,Foster,2009-07-21,32.58680714645115,37.4,Tuesday
7,Foster,2009-07-22,43.485629810317796,37.4,Wednesday
7,Foster,2009-07-23,69.07995367688082,37.4,Thursday
7,Foster,2009-07-24,26.00153841602454,37.4,Friday
7,Foster,2009-07-27,5.041825066382212,37.4,Monday
7,Foster,2009-07-28,14.79526951427381,37.4,Tuesday
7,Foster,2009-07-29,434.4859031084898,37.4,Wednesday
7,Foster,2009-07-30,43.70537724353835,37.4,Thursday
7,Foster,2009-07-31,66.64908101391946,37.4,Friday
7,Foster,2009-08-03,26.127571643763606,37.4,Monday
7,Foster,2009-08-04,41.956525118269745,37.4,Tuesday
7,Foster,2009-08-05,73.3,37.4,Wednesday
7,Foster,2009-08-06,16.345641620933698,37.4,Thursday
7,Foster,2009-08-07,1166.0815323123852,37.4,Friday
7,Foster,2009-08-08,6.622688275919379,37.4,Saturday
7,Foster,2009-08-10,22.01590334281108,37.4,Monday
7,Foster,2009-08-11,2192.3812168507557,37.4,Tuesday
7,Foster,2009-08-12,23.581348561946157,37.4,Wednesday
7,Foster,2009-08-13,109.67725379494146,37.4,Thursday
7,Foster,2009-08-14,17.530544771911682,37.4,Friday
7,Foster,2009-08-17,133.3096395614361,37.4,Monday
7,Foster,2009-08-18,19.104449743449823,37.4,Tuesday
7,Foster,2009-08-19,47.98499765551729,37.4,Wednesday
7,Foster,2009-08-20,21.899543374234998,37.4,Thursday
7,Foster,2009-08-21,78.17825784705104,37.4,Friday
7,Foster,2009-08-24,9.656086163658648,37.4,Monday
7,Foster,2009-08-25,59.90392307687369,37.4,Tuesday
7,Foster,2009-08-26,45.41530579000873,37.4,Wednesday
7,Foster,2009-08-27,37.598803172441535,37.4,Thursday
7,Foster,2009-08-31,125.38405002232143,37.4,Monday
7,Foster,2009-09-01,56.21458885378421,37.4,Tuesday
7,Foster,2009-09-02,17.07629936490925,37.4,Wednesday
7,Foster,2009-09-03,26.823683565088523,37.4,Thursday
7,Foster,2010-05-25,4.1,37.4,Tuesday
7,Foster,2010-05-26,44.608967708298294,37.4,Wednesday
7,Foster,2010-05-27,28.036226564928455,37.4,Thursday
7,Foster,2010-05-28,44.95975978583515,37.4,Friday
7,Foster,2010-06-01,10.609429767899876,37.4,Tuesday
7,Foster,2010-06-02,17.97748591989436,37.4,Wednesday
7,Foster,2010-06-03,129.5321581693133,37.4,Thursday
7,Foster,2010-06-04,6.687301398920195,37.4,Friday
7,Foster,2010-06-07,64.56051424826168,37.4,Monday
7,Foster,2010-06-08,31.081666621981515,37.4,Tuesday
7,Foster,2010-06-09,39.5170849127311,37.4,Wednesday
7,Foster,2010-06-10,7.493997598078078,37.4,Thursday
7,Foster,2010-06-11,20.874625745148105,37.4,Friday
7,Foster,2010-06-14,21.33307291507719,37.4,Monday
7,Foster,2010-06-15,44.476960327792185,37.4,Tuesday
7,Foster,2010-06-16,4.147288270665544,37.4,Wednesday
7,Foster,2010-06-17,21.9335359666425,37.4,Thursday
7,Foster,2010-06-18,126.64777929359836,37.4,Friday
7,Foster,2010-06-21,23.39337513057917,37.4,Monday
7,Foster,2010-06-22,6.3,37.4,Tuesday
7,Foster,2010-06-23,921.6390616721928,37.4,Wednesday
7,Foster,2010-06-24,387.5975232119008,37.4,Thursday
7,Foster,2010-06-25,9.02219485491197,37.4,Friday
7,Foster,2010-06-28,9.526279441628825,37.4,Monday
7,Foster,2010-06-29,78.69841167393406,37.4,Tuesday
7,Foster,2010-06-30,4.6173585522460785,37.4,Wednesday
7,Foster,2010-07-01,41.20582483096291,37.4,Thursday
7,Foster,2010-07-02,5.470831746635971,37.4,Friday
7,Foster,2010-07-06,2.5099800796022267,37.4,Tuesday
7,Foster,2010-07-07,1.0,37.4,Wednesday
7,Foster,2010-07-08,155.77194869423698,37.4,Thursday
7,Foster,2010-07-09,818.1818868686839,37.4,Friday
7,Foster,2010-07-12,1.414213562373095,37.4,Monday
7,Foster,2010-07-13,13.25028301584536,37.4,Tuesday
7,Foster,2010-07-14,9.374433316206371,37.4,Wednesday
7,Foster,2010-07-15,41.62210950925001,37.4,Thursday
7,Foster,2010-07-16,3.872983346207417,37.4,Friday
7,Foster,2010-07-19,266.23239847922343,37.4,Monday
7,Foster,2010-07-20,94.66762910308887,37.4,Tuesday
7,Foster,2010-07-21,4.1,37.4,Wednesday
7,Foster,2010-07-22,7.776888838089432,37.4,Thursday
7,Foster,2010-07-23,23.56416771286438,37.4,Friday
7,Foster,2010-07-26,80.79232636828823,37.4,Monday
7,Foster,2010-07-27,118.08878016136842,37.4,Tuesday
7,Foster,2010-07-28,16.93221781102523,37.4,Wednesday
7,Foster,2010-07-29,444.5140605200245,37.4,Thursday
7,Foster,2010-07-30,200.14609663942986,37.4,Friday
7,Foster,2010-08-02,23.051247254758255,37.4,Monday
7,Foster,2010-08-03,28.45628225893186,37.4,Tuesday
7,Foster,2010-08-04,307.71407182642787,37.4,Wednesday
7,Foster,2010-08-05,10.229369482035537,37.4,Thursday
7,Foster,2010-08-06,198.46374983860403,37.4,Friday
7,Foster,2010-08-09,47.804602288901016,37.4,Monday
7,Foster,2010-08-10,125.93450678825086,37.4,Tuesday
7,Foster,2010-08-11,398.77572644282145,37.4,Wednesday
7,Foster,2010-08-12,172.3499347258362,37.4,Thursday
7,Foster,2010-08-13,53.784756204709154,37.4,Friday
7,Foster,2010-08-16,4.6173585522460785,37.4,Monday
7,Foster,2010-08-17,10.73312629199899,37.4,Tuesday
7,Foster,2010-08-19,12.785929766739688,37.4,Thursday
7,Foster,2010-08-20,226.43833597692776,37.4,Friday
7,Foster,2010-08-23,1.414213562373095,37.4,Monday
7,Foster,2010-08-24,12.149897118905987,37.4,Tuesday
7,Foster,2010-08-25,24.947544969395288,37.4,Wednesday
7,Foster,2010-08-26,15.231546211727817,37.4,Thursday
7,Foster,2010-08-27,3.507135583350036,37.4,Friday
7,Foster,2010-08-30,2.280350850198276,37.4,Monday
7,Foster,2010-08-31,2.4899799195977463,37.4,Tuesday
7,Foster,2010-09-01,197.79830636282003,37.4,Wednesday
7,Foster,2010-09-02,4.57274534606947,37.4,Thursday
7,Foster,2010-09-03,139.33377192913426,37.4,Friday
7,Foster,2011-05-23,18.01055246237605,37.4,Monday
7,Foster,2011-05-26,1855.2787580307172,37.4,Thursday
7,Foster,2011-05-27,209.18558745764489,37.4,Friday
7,Foster,2011-05-31,20.298275788844727,37.4,Tuesday
7,Foster,2011-06-01,1.760681686165901,37.4,Wednesday
7,Foster,2011-06-02,47.24404724407087,37.4,Thursday
7,Foster,2011-06-03,31.772157622673348,37.4,Friday
7,Foster,2011-06-06,178.9670360708921,37.4,Monday
7,Foster,2011-06-07,1.0,37.4,Tuesday
7,Foster,2011-06-08,3.1,37.4,Wednesday
7,Foster,2011-06-09,928.6737801833323,37.4,Thursday
7,Foster,2011-06-10,213.0468962458735,37.4,Friday
7,Foster,2011-06-13,12.642784503423288,37.4,Monday
7,Foster,2011-06-14,34.586847211042524,37.4,Tuesday
7,Foster,2011-06-15,81.73395867079974,37.4,Wednesday
7,Foster,2011-06-16,5.7236352085016735,37.4,Thursday
7,Foster,2011-06-17,223.59785329917636,37.4,Friday
7,Foster,2011-06-20,32.87476235655552,37.4,Monday
7,Foster,2011-06-21,5.079370039680118,37.4,Tuesday
7,Foster,2011-06-22,9.180413934022802,37.4,Wednesday
7,Foster,2011-06-23,2.280350850198276,37.4,Thursday
7,Foster,2011-06-24,5.938013135721409,37.4,Friday
7,Foster,2011-06-27,40.05308976845607,37.4,Monday
7,Foster,2011-06-28,4.2,37.4,Tuesday
7,Foster,2011-06-29,11.216059914247962,37.4,Wednesday
7,Foster,2011-06-30,15.237125713204573,37.4,Thursday
7,Foster,2011-07-01,179.1593703940712,37.4,Friday
7,Foster,2011-07-05,3.5496478698597698,37.4,Tuesday
7,Foster,2011-07-06,75.60026454980168,37.4,Wednesday
7,Foster,2011-07-07,54.932686080329255,37.4,Thursday
