Client.ID,Full_date,Escherichia.coli,Weekday
Albion,2010-07-16,175.70936230036236,Friday
Albion,2010-07-19,57.66402691453312,Monday
Albion,2010-07-20,44.92660681600604,Tuesday
Albion,2010-07-21,3.5496478698597698,Wednesday
Albion,2010-07-22,1367.0571421853583,Thursday
Albion,2010-07-23,1.7320508075688774,Friday
Albion,2010-07-26,267.3611041269841,Monday
Albion,2010-07-27,17.18894993884152,Tuesday
Albion,2010-07-28,1.0,Wednesday
Albion,2010-07-29,129.43508025261158,Thursday
Albion,2010-07-30,20.962347196819348,Friday
Albion,2010-08-02,2.8635642126552705,Monday
Albion,2010-08-03,23.761733943464645,Tuesday
Albion,2010-08-04,18.430680942385173,Wednesday
Albion,2010-08-05,11.719214990774764,Thursday
Albion,2010-08-06,18.949934036824512,Friday
Albion,2010-08-09,53.17424188458168,Monday
Albion,2010-08-10,13.062924634246345,Tuesday
Albion,2010-08-11,19.745379206285204,Wednesday
Albion,2010-08-12,122.37193305656326,Thursday
Albion,2010-08-13,67.50266661399385,Friday
Albion,2010-08-16,7.5,Monday
Albion,2010-08-17,26.801492495754786,Tuesday
Albion,2010-08-19,40.0099987503124,Thursday
Albion,2010-08-20,179.72579113749924,Friday
Albion,2010-08-23,1.414213562373095,Monday
Albion,2010-08-24,6.873863542433759,Tuesday
Albion,2010-08-25,20.538256985440608,Wednesday
Albion,2010-08-26,8.986100377805714,Thursday
Albion,2010-08-27,8.284926070883191,Friday
Albion,2010-08-30,10.545141061171254,Monday
Albion,2010-08-31,122.0327824807744,Tuesday
Albion,2010-09-01,34.80014367786432,Wednesday
Albion,2010-09-02,2192.270850054801,Thursday
Albion,2010-09-03,596.0681840192445,Friday
Albion,2011-05-23,1.0,Monday
Albion,2011-05-26,921.6390616721927,Thursday
Albion,2011-05-27,187.52498500199908,Friday
Albion,2011-05-31,9.957911427603683,Tuesday
Albion,2011-06-01,2.8635642126552705,Wednesday
Albion,2011-06-02,209.46932949718442,Thursday
Albion,2011-06-03,20.34846431552023,Friday
Albion,2011-06-06,96.23736280676023,Monday
Albion,2011-06-07,1.414213562373095,Tuesday
Albion,2011-06-08,1.414213562373095,Wednesday
Albion,2011-06-09,197.58023686593756,Thursday
Albion,2011-06-10,284.6347659721138,Friday
Albion,2011-06-11,106.08939626560232,Saturday
Albion,2011-06-13,7.360706487831178,Monday
Albion,2011-06-14,3.22490309931942,Tuesday
Albion,2011-06-15,59.78118433085781,Wednesday
Albion,2011-06-16,53.60037313302959,Thursday
Albion,2011-06-17,20.807690885823924,Friday
Albion,2011-06-20,18.9,Monday
Albion,2011-06-21,1.0,Tuesday
Albion,2011-06-22,158.12940902944018,Wednesday
Albion,2011-06-23,1.414213562373095,Thursday
Albion,2011-06-24,13.692333621410196,Friday
Albion,2011-06-27,41.78516483155236,Monday
Albion,2011-06-28,3.5496478698597698,Tuesday
Albion,2011-06-29,1.414213562373095,Wednesday
Albion,2011-06-30,6.2449979983983965,Thursday
Albion,2011-07-01,123.66228204266649,Friday
Albion,2011-07-05,7.042726744663604,Tuesday
Albion,2011-07-06,20.111688143962454,Wednesday
Albion,2011-07-07,23.752894560453054,Thursday
Albion,2011-07-08,1.414213562373095,Friday
